Path,Shader,RenderQueue,KeywordCount,Keywords,Flags
"Assets/Feel/MMTools/Tools/MMVFX/MMRipple/MMRippleSpiral2.mat","MoreMountains/MMRipple",4000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Feel/MMTools/Tools/MMVFX/MMRipple/MMRippleSquare1.mat","MoreMountains/MMRipple",4000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Feel/MMTools/Tools/MMVFX/MMRipple/MMRippleWaves1.mat","MoreMountains/MMRipple",4000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Feel/NiceVibrations/Demo/_Common/Fonts/BIG JOHN.otf","GUI/Text Shader",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Feel/NiceVibrations/Demo/_Common/Fonts/RobotoMono-Bold.ttf","GUI/Text Shader",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Feel/NiceVibrations/Demo/_Common/Fonts/RobotoMono-Light.ttf","GUI/Text Shader",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Feel/NiceVibrations/Demo/_Common/Fonts/RobotoMono-Medium.ttf","GUI/Text Shader",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Feel/NiceVibrations/Demo/_Common/Fonts/RobotoMono-Regular.ttf","GUI/Text Shader",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Feel/NiceVibrations/Demo/_Common/Shaders/CurveMaterial.mat","Unlit/Color",2000,0,"",""
"Assets/Feel/NiceVibrations/Demo/_Common/Shaders/MaskedUI.mat","MoreMountains/MaskedUI",3000,1,"UNITY_UI_ALPHACLIP","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Feel/NiceVibrations/Demo/DemoAssets/BallDemo/Sprites/NVBallParticle.mat","UI/Unlit/Transparent",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Graphy - Ultimate Stats Monitor/Font/Northwest-Bold/NORTHWEST-B.otf","GUI/Text Shader",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Graphy - Ultimate Stats Monitor/Font/Roboto/Roboto-Bold.ttf","GUI/Text Shader",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Graphy - Ultimate Stats Monitor/Font/Roboto/Roboto-Regular.ttf","GUI/Text Shader",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Graphy - Ultimate Stats Monitor/Materials/Audio_Spectrum_Graph.mat","Graphy/Graph Standard",4500,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Graphy - Ultimate Stats Monitor/Materials/Audio_Spectrum_Highest_Values_Graph.mat","Graphy/Graph Standard",4500,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Graphy - Ultimate Stats Monitor/Materials/FPS_Graph.mat","Graphy/Graph Mobile",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Graphy - Ultimate Stats Monitor/Materials/RAM_Allocated_Graph.mat","Graphy/Graph Standard",4500,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Graphy - Ultimate Stats Monitor/Materials/RAM_Mono_Graph.mat","Graphy/Graph Standard",4500,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Graphy - Ultimate Stats Monitor/Materials/RAM_Reserved_Graph.mat","Graphy/Graph Standard",4500,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Particle Attractor by Moonflower Carnivore/Materials/glow_dot_add.mat","Particles/Additive Intensify",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Particle Attractor by Moonflower Carnivore/Materials/particle trail additive intensify.mat","Particles/Additive Intensify",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Particle Attractor by Moonflower Carnivore/Materials/particle trail additive.mat","Mobile/Particles/Additive",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Plugins/DarkTonic/MasterAudio/ExampleScenes/Materials/arrow.mat","Unlit/Transparent",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Plugins/DarkTonic/MasterAudio/ExampleScenes/Materials/planet.mat","Unlit/Transparent",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Plugins/DarkTonic/MasterAudio/ExampleScenes/Materials/ship.mat","Unlit/Transparent",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/RealtimeCSG/RealtimeCSG/Plugins/Runtime/Resources/RealtimeCSG/Materials/Floor.mat","Universal Render Pipeline/Lit",2000,0,"",""
"Assets/RealtimeCSG/RealtimeCSG/Plugins/Runtime/Resources/RealtimeCSG/Materials/Metal.mat","Universal Render Pipeline/Lit",2000,3,"_DETAIL_MULX2|_METALLICSPECGLOSSMAP|_METALLICGLOSSMAP",""
"Assets/RealtimeCSG/RealtimeCSG/Plugins/Runtime/Resources/RealtimeCSG/Materials/Wall.mat","Universal Render Pipeline/Lit",2000,0,"",""
"Assets/RealtimeCSG/RealtimeCSG/Plugins/Runtime/Resources/RealtimeCSG/Materials/Window.mat","Universal Render Pipeline/Lit",2000,0,"",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_1/Base_Color_04.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_1/Base_Color_05.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_1/Base_Color_06.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_1/Base_Color_16.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_1/Base_Color_17.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_1/Base_Color_18.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_1/Base_Color_19.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_1/Base_Color_20.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_1/Base_Color_21.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_1/Base_Stripes 1.mat","Triplebrick/Cutout_Single_Channel",2000,1,"_ALPHATEST_ON",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_1/Base_Stripes 2.mat","Triplebrick/Cutout_Single_Channel",2000,1,"_ALPHATEST_ON",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_1/Base_Stripes 3.mat","Triplebrick/Cutout_Single_Channel",2000,1,"_ALPHATEST_ON",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_2/Base_Color_07.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_2/Base_Color_08.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_2/Base_Color_09.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_2/Base_Color_10.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_2/Base_Color_11.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_2/Base_Color_12.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_2/Base_Color_13.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_2/Base_Color_14.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_2/Base_Color_15.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_2/Base_Stripes 2.mat","Triplebrick/Cutout_Single_Channel",2000,1,"_ALPHATEST_ON",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_2/Base_Stripes 3.mat","Triplebrick/Cutout_Single_Channel",2000,1,"_ALPHATEST_ON",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_2/Base_Stripes 4.mat","Triplebrick/Cutout_Single_Channel",2000,1,"_ALPHATEST_ON",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_3/Base_Color_10.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_3/Base_Color_11.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_3/Base_Color_12.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_3/Base_Color_13.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_3/Base_Color_14.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_3/Base_Color_15.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_3/Base_Color_16.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_3/Base_Color_17.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_3/Base_Color_18.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_3/Base_Stripes 3.mat","Triplebrick/Cutout_Single_Channel",2000,1,"_ALPHATEST_ON",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_3/Base_Stripes 4.mat","Triplebrick/Cutout_Single_Channel",2000,1,"_ALPHATEST_ON",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_3/Base_Stripes 5.mat","Triplebrick/Cutout_Single_Channel",2000,1,"_ALPHATEST_ON",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_4/Base_Color_13.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_4/Base_Color_14.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_4/Base_Color_15.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_4/Base_Color_16.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_4/Base_Color_17.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_4/Base_Color_18.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_4/Base_Color_19.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_4/Base_Color_20.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_4/Base_Color_21.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_4/Base_Color_22.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_4/Base_Stripes 4.mat","Triplebrick/Cutout_Single_Channel",2000,1,"_ALPHATEST_ON",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_4/Base_Stripes 5.mat","Triplebrick/Cutout_Single_Channel",2000,1,"_ALPHATEST_ON",""
"Assets/ScifiFacility/Materials/_ExampleMats/Theme_4/Base_Stripes 6.mat","Triplebrick/Cutout_Single_Channel",2000,1,"_ALPHATEST_ON",""
"Assets/ScifiFacility/Materials/Base_Color_01.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/Base_Color_02.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/Base_Color_03.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/Base_Metal_Alloy.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/Base_Metal_Alloy_brushed.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/Base_Metal_Elox_01.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/Base_Metal_Elox_02.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/Base_Metal_Elox_03.mat","Triplebrick/Base_Normal_Replace",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/Base_Metal_Mirror.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/Base_Paint_Orange.mat","Triplebrick/Base_Normal_Blend",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/Base_Plastic_01.mat","Triplebrick/Base_Normal_Replace",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/Base_Plastic_02.mat","Triplebrick/Base_Normal_Replace",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/Base_Rubber.mat","Triplebrick/Base_Normal_Replace",2000,2,"_DETAIL_MULX2|_NORMALMAP",""
"Assets/ScifiFacility/Materials/Base_Stripes.mat","Triplebrick/Cutout_Single_Channel",2000,1,"_ALPHATEST_ON",""
"Assets/ScifiFacility/Materials/Controlpanel.mat","Universal Render Pipeline/Lit",2000,4,"_EMISSION|_METALLICSPECGLOSSMAP|_NORMALMAP|_SMOOTHNESS_TEXTURE_ALBEDO_CHANNEL_A",""
"Assets/ScifiFacility/Materials/Detail_01.mat","Universal Render Pipeline/Lit",2000,3,"_METALLICSPECGLOSSMAP|_NORMALMAP|_OCCLUSIONMAP",""
"Assets/ScifiFacility/Materials/Detail_03.mat","Universal Render Pipeline/Lit",2000,4,"_METALLICSPECGLOSSMAP|_NORMALMAP|_OCCLUSIONMAP|_SMOOTHNESS_TEXTURE_ALBEDO_CHANNEL_A",""
"Assets/ScifiFacility/Materials/Detail_04.mat","Universal Render Pipeline/Lit",2000,4,"_METALLICSPECGLOSSMAP|_NORMALMAP|_OCCLUSIONMAP|_SMOOTHNESS_TEXTURE_ALBEDO_CHANNEL_A",""
"Assets/ScifiFacility/Materials/Detail_05.mat","Universal Render Pipeline/Lit",2000,4,"_METALLICSPECGLOSSMAP|_NORMALMAP|_OCCLUSIONMAP|_SMOOTHNESS_TEXTURE_ALBEDO_CHANNEL_A",""
"Assets/ScifiFacility/Materials/Fabric_01.mat","Universal Render Pipeline/Lit",2000,2,"_NORMALMAP|_SMOOTHNESS_TEXTURE_ALBEDO_CHANNEL_A",""
"Assets/ScifiFacility/Materials/Fabric_02.mat","Universal Render Pipeline/Lit",2000,2,"_NORMALMAP|_SMOOTHNESS_TEXTURE_ALBEDO_CHANNEL_A",""
"Assets/ScifiFacility/Materials/Fabric_03.mat","Universal Render Pipeline/Lit",2000,2,"_NORMALMAP|_SMOOTHNESS_TEXTURE_ALBEDO_CHANNEL_A",""
"Assets/ScifiFacility/Materials/FabricCoated_01.mat","Universal Render Pipeline/Lit",2000,3,"_ENVIRONMENTREFLECTIONS_OFF|_METALLICSPECGLOSSMAP|_NORMALMAP",""
"Assets/ScifiFacility/Materials/FabricCoated_02.mat","Universal Render Pipeline/Lit",2000,3,"_ENVIRONMENTREFLECTIONS_OFF|_METALLICSPECGLOSSMAP|_NORMALMAP",""
"Assets/ScifiFacility/Materials/FabricCoated_03.mat","Universal Render Pipeline/Lit",2000,3,"_ENVIRONMENTREFLECTIONS_OFF|_METALLICSPECGLOSSMAP|_NORMALMAP",""
"Assets/ScifiFacility/Materials/Fluid.mat","Triplebrick/Fluid",2000,2,"_ALPHABLEND_ON|_NORMALMAP",""
"Assets/ScifiFacility/Materials/Glass 1.mat","Triplebrick/Glass",3000,2,"_ALPHABLEND_ON|_NORMALMAP","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/ScifiFacility/Materials/Glass 2.mat","Triplebrick/Glass",3000,2,"_ALPHABLEND_ON|_NORMALMAP","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/ScifiFacility/Materials/Glass.mat","Triplebrick/Glass",3000,2,"_ALPHABLEND_ON|_NORMALMAP","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/ScifiFacility/Materials/GlassWet.mat","Triplebrick/Glass",3000,2,"_ALPHABLEND_ON|_NORMALMAP","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/ScifiFacility/Materials/Hull.mat","Universal Render Pipeline/Lit",2000,1,"_NORMALMAP",""
"Assets/ScifiFacility/Materials/keyboard.mat","Universal Render Pipeline/Lit",2000,0,"",""
"Assets/ScifiFacility/Materials/Labels.mat","Triplebrick/Cutout_Single_RGB",2000,0,"",""
"Assets/ScifiFacility/Materials/Lights.mat","Universal Render Pipeline/Lit",2000,4,"_EMISSION|_METALLICSPECGLOSSMAP|_NORMALMAP|_SMOOTHNESS_TEXTURE_ALBEDO_CHANNEL_A",""
"Assets/ScifiFacility/Materials/Lights_green.mat","Universal Render Pipeline/Lit",2000,4,"_EMISSION|_METALLICSPECGLOSSMAP|_NORMALMAP|_SMOOTHNESS_TEXTURE_ALBEDO_CHANNEL_A",""
"Assets/ScifiFacility/Materials/Lights_off.mat","Universal Render Pipeline/Lit",2000,4,"_EMISSION|_METALLICSPECGLOSSMAP|_NORMALMAP|_SMOOTHNESS_TEXTURE_ALBEDO_CHANNEL_A",""
"Assets/ScifiFacility/Materials/Machinery.mat","Universal Render Pipeline/Lit",2000,3,"_METALLICSPECGLOSSMAP|_NORMALMAP|_SMOOTHNESS_TEXTURE_ALBEDO_CHANNEL_A",""
"Assets/ScifiFacility/Materials/Plants.mat","Universal Render Pipeline/Lit",2450,2,"_ALPHATEST_ON|_NORMALMAP","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/ScifiFacility/Materials/screens.mat","Universal Render Pipeline/Lit",2000,1,"_EMISSION",""
"Assets/ScifiFacility/Materials/Sky_hdr.mat","Skybox/Cubemap",1000,0,"",""
"Assets/ScifiFacility/Materials/Sky_stars.mat","Skybox/Cubemap",1000,0,"",""
"Assets/ScifiFacility/Materials/Sphere.mat","Unlit/Texture",2000,1,"_EMISSION",""
"Assets/ScifiFacility/Materials/Sphere_Background.mat","Unlit/Color",2000,0,"",""
"Assets/ScifiFacility/Materials/Stripes_orange.mat","Triplebrick/Cutout_Single_Channel",2000,1,"_ALPHATEST_ON",""
"Assets/ScifiFacility/Materials/Stripes_white.mat","Triplebrick/Cutout_Single_Channel",2000,1,"_ALPHATEST_ON",""
"Assets/ScifiFacility/Materials/Text_01.mat","Universal Render Pipeline/Lit",2450,1,"_ALPHATEST_ON","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/ScifiFacility/Materials/Text_02.mat","Universal Render Pipeline/Lit",2450,1,"_ALPHATEST_ON","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/ScifiFacility/Materials/Text_03.mat","Universal Render Pipeline/Lit",2450,1,"_ALPHATEST_ON","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/ScifiFacility/Materials/TransparentObjects.mat","Universal Render Pipeline/Lit",2450,2,"_ALPHATEST_ON|_NORMALMAP","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/ScifiFacility/Materials/Tubes.mat","Universal Render Pipeline/Lit",2000,4,"_METALLICSPECGLOSSMAP|_NORMALMAP|_OCCLUSIONMAP|_SMOOTHNESS_TEXTURE_ALBEDO_CHANNEL_A",""
"Assets/ScifiFacility/Materials/WarningLight.mat","Universal Render Pipeline/Lit",2000,1,"_EMISSION",""
"Assets/ShaderGraph_Dissolve/URP/Materials/Checkborad.mat","Universal Render Pipeline/Lit",2000,0,"",""
"Assets/ShaderGraph_Dissolve/URP/Materials/Shader Graphs_Dissolve_Dissolve_Direction_Metallic.mat","Hidden/InternalErrorShader",2000,2,"BOOLEAN_DIRECTION_FROM_EULERANGLE_ON|BOOLEAN_USE_WROLDSPACE_ON",""
"Assets/ShaderGraph_Dissolve/URP/Materials/Shader Graphs_Dissolve_Dissolve_Direction_Metallic_DoubleSide 1.mat","Hidden/InternalErrorShader",2000,1,"BOOLEAN_USE_WROLDSPACE_ON",""
"Assets/ShaderGraph_Dissolve/URP/Materials/Shader Graphs_Dissolve_Dissolve_Direction_Metallic_DoubleSide.mat","Hidden/InternalErrorShader",2000,1,"BOOLEAN_USE_WROLDSPACE_ON",""
"Assets/ShaderGraph_Dissolve/URP/Materials/Shader Graphs_Dissolve_Dissolve_Direction_Metallic_DoubleSide_WorldSpaceOffest 1.mat","Hidden/InternalErrorShader",2000,1,"BOOLEAN_USE_WROLDSPACE_ON",""
"Assets/ShaderGraph_Dissolve/URP/Materials/Shader Graphs_Dissolve_Dissolve_Direction_Metallic_DoubleSide_WorldSpaceOffest.mat","Hidden/InternalErrorShader",2000,0,"",""
"Assets/ShaderGraph_Dissolve/URP/Materials/Shader Graphs_Dissolve_Dissolve_Direction_Specular.mat","Hidden/InternalErrorShader",2000,1,"BOOLEAN_DIRECTION_FROM_EULERANGLE_ON",""
"Assets/ShaderGraph_Dissolve/URP/Materials/Shader Graphs_Dissolve_Dissolve_Metallic.mat","Hidden/InternalErrorShader",2000,0,"",""
"Assets/Shapes/Shaders/Generated Materials/Cone Additive.mat","Shapes/Cone Additive",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Cone ColorBurn.mat","Shapes/Cone ColorBurn",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Cone ColorDodge.mat","Shapes/Cone ColorDodge",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Cone Darken.mat","Shapes/Cone Darken",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Cone Lighten.mat","Shapes/Cone Lighten",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Cone LinearBurn.mat","Shapes/Cone LinearBurn",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Cone Multiplicative.mat","Shapes/Cone Multiplicative",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Cone Opaque.mat","Shapes/Cone Opaque",2450,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Cone Screen.mat","Shapes/Cone Screen",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Cone Subtractive.mat","Shapes/Cone Subtractive",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Cone Transparent.mat","Shapes/Cone Transparent",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Cuboid Additive.mat","Shapes/Cuboid Additive",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Cuboid ColorBurn.mat","Shapes/Cuboid ColorBurn",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Cuboid ColorDodge.mat","Shapes/Cuboid ColorDodge",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Cuboid Darken.mat","Shapes/Cuboid Darken",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Cuboid Lighten.mat","Shapes/Cuboid Lighten",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Cuboid LinearBurn.mat","Shapes/Cuboid LinearBurn",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Cuboid Multiplicative.mat","Shapes/Cuboid Multiplicative",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Cuboid Opaque.mat","Shapes/Cuboid Opaque",2450,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Cuboid Screen.mat","Shapes/Cuboid Screen",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Cuboid Subtractive.mat","Shapes/Cuboid Subtractive",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Cuboid Transparent.mat","Shapes/Cuboid Transparent",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
